0	330
0	355
0	1035
0	1038
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	12
1	19
1	35
1	92
1	183
1	195
1	223
1	225
1	226
1	227
1	260
1	272
1	308
1	310
1	330
1	343
1	364
1	963
1	1003
2	1
2	3
2	4
2	5
2	6
2	7
2	8
2	10
2	11
2	12
2	13
2	18
2	20
2	21
2	35
2	38
2	69
2	70
2	71
2	167
2	183
2	195
2	224
2	226
2	227
2	272
2	275
2	298
2	323
2	338
2	347
2	348
2	388
2	389
2	467
2	1036
2	1038
3	1
3	2
3	4
3	5
3	6
3	7
3	8
3	10
3	11
3	12
3	13
3	18
3	35
3	38
3	71
3	226
3	227
3	272
3	275
3	298
3	347
3	389
3	890
4	1
4	2
4	3
4	5
4	6
4	7
4	8
4	10
4	11
4	12
4	13
4	18
4	35
4	38
4	71
4	224
4	226
4	227
4	272
4	275
4	298
4	389
4	467
4	890
5	1
5	2
5	3
5	4
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	13
5	18
5	35
5	38
5	89
5	92
5	183
5	193
5	195
5	207
5	224
5	225
5	226
5	227
5	229
5	232
5	260
5	272
5	302
5	308
5	330
5	331
5	343
5	346
5	363
5	364
5	1038
6	1
6	2
6	3
6	4
6	5
6	7
6	8
6	10
6	11
6	12
6	13
6	18
6	20
6	21
6	35
6	89
6	183
6	195
6	226
6	278
6	308
6	338
6	367
6	890
6	1014
6	1038
7	1
7	2
7	3
7	4
7	5
7	6
7	8
7	9
7	10
7	11
7	12
7	13
7	38
7	227
7	229
7	298
7	367
7	388
7	389
8	1
8	2
8	3
8	4
8	5
8	6
8	7
8	9
8	10
8	11
8	12
8	13
9	5
9	7
9	8
9	10
9	11
9	12
9	389
10	2
10	3
10	4
10	5
10	6
10	7
10	8
10	9
10	11
10	12
10	13
10	38
10	69
10	71
10	323
10	377
10	388
10	389
11	2
11	3
11	4
11	5
11	6
11	7
11	8
11	9
11	10
11	12
11	13
11	38
11	388
11	389
12	1
12	2
12	3
12	4
12	5
12	6
12	7
12	8
12	9
12	10
12	11
12	13
12	18
12	19
12	35
12	36
12	38
12	69
12	70
12	71
12	167
12	176
12	177
12	183
12	191
12	193
12	195
12	207
12	227
12	260
12	298
12	302
12	308
12	323
12	328
12	346
12	347
12	348
12	367
12	388
12	389
12	467
12	525
12	1036
13	2
13	3
13	4
13	5
13	6
13	7
13	8
13	10
13	11
13	12
13	18
13	20
13	21
13	38
13	289
13	467
14	15
14	173
14	176
15	40
15	96
15	151
15	374
15	433
15	553
15	584
15	602
15	643
15	644
15	800
15	866
15	911
16	2
16	3
16	4
16	5
16	6
16	12
16	13
16	20
16	21
16	38
16	106
16	135
16	173
16	186
16	191
16	193
16	195
16	207
16	209
16	272
16	287
16	289
16	295
16	311
16	315
16	316
16	323
16	324
16	331
16	351
16	467
16	517
16	576
16	703
16	968
16	1035
16	1038
17	1
17	12
17	35
17	38
17	69
17	70
17	71
17	89
17	106
17	183
17	186
17	192
17	194
17	207
17	223
17	236
17	237
17	244
17	252
17	260
17	272
17	276
17	278
17	296
17	302
17	308
17	322
17	324
17	328
17	343
17	346
17	392
17	425
17	447
17	467
17	514
17	517
17	703
17	1003
17	1017
18	2
18	6
18	13
18	18
18	21
18	121
18	183
18	187
18	188
18	213
18	275
18	277
18	278
18	298
18	323
18	324
18	347
18	348
18	358
18	367
18	388
18	389
18	467
18	564
18	894
18	895
18	963
18	968
18	1015
18	1017
19	2
19	6
19	13
19	18
19	20
19	51
19	183
19	187
19	188
19	275
19	277
19	278
19	323
19	324
19	347
19	367
19	387
19	388
19	389
19	467
19	564
19	894
19	895
19	1015
19	1016
19	1017
19	1038
20	25
20	36
20	525
20	923
21	27
21	44
21	357
21	371
21	411
21	493
21	601
21	746
21	747
21	912
21	920
21	1010
22	584
23	22
23	26
23	28
23	29
23	1032
24	25
24	28
24	29
24	36
24	121
24	183
24	208
24	247
24	270
24	271
24	304
24	326
24	703
24	895
25	23
25	42
25	44
25	56
25	58
25	61
25	123
25	411
25	601
25	715
25	716
25	910
25	912
25	1002
25	1031
26	25
26	26
26	150
26	170
26	254
26	584
26	821
26	833
26	866
26	923
