0	18
0	35
0	89
0	90
0	91
0	166
0	183
0	215
0	223
0	229
0	235
0	244
0	247
0	264
0	267
0	270
0	272
0	274
0	277
0	286
0	295
0	308
0	309
0	317
0	330
0	331
0	340
0	355
0	454
0	456
0	514
0	517
0	525
0	688
0	703
0	1035
0	1038
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	18
1	19
1	35
1	36
1	38
1	89
1	92
1	166
1	167
1	176
1	183
1	186
1	191
1	192
1	193
1	195
1	207
1	211
1	215
1	223
1	224
1	225
1	226
1	227
1	229
1	232
1	235
1	260
1	264
1	269
1	272
1	278
1	290
1	296
1	298
1	300
1	302
1	303
1	308
1	310
1	317
1	322
1	323
1	328
1	330
1	331
1	337
1	338
1	340
1	343
1	346
1	351
1	364
1	367
1	373
1	386
1	389
1	392
1	465
1	467
1	517
1	576
1	703
1	963
1	1003
1	1017
1	1035
1	1038
2	1
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	15
2	18
2	20
2	21
2	35
2	38
2	69
2	70
2	71
2	89
2	167
2	177
2	183
2	191
2	192
2	193
2	195
2	207
2	224
2	226
2	227
2	229
2	244
2	246
2	260
2	264
2	272
2	275
2	276
2	278
2	287
2	296
2	298
2	302
2	303
2	308
2	311
2	317
2	320
2	322
2	323
2	324
2	328
2	330
2	338
2	343
2	347
2	348
2	367
2	387
2	388
2	389
2	392
2	452
2	466
2	467
2	514
2	517
2	525
2	576
2	616
2	676
2	688
2	703
2	890
2	895
2	968
2	1014
2	1017
2	1036
2	1038
3	1
3	2
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	18
3	20
3	21
3	35
3	38
3	69
3	70
3	71
3	167
3	177
3	183
3	191
3	192
3	193
3	195
3	224
3	226
3	227
3	229
3	264
3	272
3	275
3	298
3	303
3	308
3	311
3	317
3	320
3	322
3	323
3	324
3	328
3	330
3	338
3	343
3	347
3	348
3	367
3	377
3	387
3	388
3	389
3	467
3	517
3	525
