0	1038
1	2
1	3
1	4
1	5
1	12
1	35
1	227
1	272
1	308
2	1
2	3
2	4
2	5
2	6
2	7
2	8
2	10
2	11
2	12
2	13
2	275
2	389
3	1
3	2
3	4
3	5
3	6
3	7
3	8
3	10
3	11
3	12
3	13
3	275
4	1
4	2
4	3
4	5
4	6
4	7
4	8
4	10
4	11
4	12
4	13
4	275
5	1
5	2
5	3
5	4
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	13
5	308
6	2
6	3
6	4
6	5
6	7
6	8
6	10
6	11
6	12
6	13
6	35
6	1038
7	2
7	3
7	4
7	5
7	6
7	8
7	9
7	10
7	11
7	12
7	13
7	389
8	2
8	3
8	4
8	5
8	6
8	7
8	10
8	11
8	12
8	13
9	5
9	7
9	12
10	2
10	3
10	4
10	5
10	6
10	7
10	8
10	11
10	12
10	13
10	389
11	2
11	3
11	4
11	5
11	6
11	7
11	8
11	10
11	12
11	13
11	389
12	1
12	2
12	3
12	4
12	5
12	6
12	7
12	8
12	9
12	10
12	11
12	13
12	389
12	1036
13	2
13	3
13	4
13	5
13	6
13	7
13	8
13	10
13	11
13	12
14	173
15	40
15	96
15	151
15	553
15	584
15	602
15	643
15	644
15	800
15	911
16	186
16	207
16	517
16	1038
17	35
17	183
17	244
17	322
17	343
17	392
17	467
17	514
17	1003
18	21
18	323
18	324
18	347
18	388
19	20
19	323
19	324
19	388
20	36
21	27
21	357
21	371
21	411
21	493
21	601
21	746
21	747
21	912
21	920
21	1010
23	26
23	28
23	29
24	25
25	23
25	42
25	44
25	58
25	61
25	411
25	601
25	715
25	912
25	1002
26	25
26	254
26	821
26	833
26	866
26	923
27	25
27	254
27	821
27	833
27	866
27	923
28	294
28	445
28	591
28	623
28	624
28	778
28	779
28	781
28	922
29	59
29	78
29	103
29	198
29	314
29	393
29	395
29	396
29	400
29	498
29	591
29	603
29	623
29	624
29	692
29	696
29	795
29	807
29	846
29	867
29	922
29	961
29	969
29	982
29	1025
29	1030
30	59
30	78
30	103
30	198
30	314
30	393
30	395
30	396
30	400
30	498
30	591
30	603
30	623
30	624
30	692
30	696
30	795
30	807
30	846
30	867
30	922
30	961
30	969
30	982
30	1025
30	1030
31	169
31	261
31	265
31	759
31	819
31	883
32	38
32	191
32	244
32	297
32	298
32	300
32	322
32	500
32	576
33	1
33	6
33	19
33	38
33	183
33	195
33	227
33	229
33	308
33	317
33	331
33	343
33	1014
33	1017
34	22
34	193
36	34
36	35
36	183
36	191
36	195
36	244
36	274
36	296
36	298
36	302
36	303
36	322
36	323
36	324
36	576
36	703
37	16
37	173
37	174
37	175
37	176
38	483
38	1021
39	17
39	109
39	241
39	372
39	584
39	631
39	643
39	804
39	805
39	821
40	46
40	86
40	95
40	111
40	140
40	144
40	146
40	164
40	261
40	359
40	394
40	402
40	414
